0077744860;35740.45;33829.2;32814.32;32137.74;31461.16;30446.28;;;15925.53;;30288.52;28668.81;27808.75;27235.37;26662;25801.93;;;13496.21
0077744861;40787.657628;38606.511553;36207.024845;33371.760973;30972.274265;;;;;;34565.81;32717.38;30683.92;28281.15;26247.69;;;;
0077744862;46976.235818;44464.188411;41700.800648;38435.184224;35671.796461;;;;;;39810.37;37681.52;35339.66;32572.19;30230.34;;;;
0077744864;3605.618771;872;872;872;872;872;;;872;;3055.61;738.98;738.98;738.98;738.98;738.98;;;738.98
0077744865;11925.458813;11110.857696;10666.529814;10222.201932;9777.430609;;;;;;10106.32;9415.98;9039.43;8662.88;8285.96;;;;
0077744867;41393.000145;38564.733447;37022.002208;35479.71441;33936.983171;;;;;;35078.81;32681.98;31374.58;30067.55;28760.16;;;;
0077744869;7015.87;976;976;976;976;976;;;976;;5945.65;827.12;827.12;827.12;827.12;827.12;;;827.12
0077744870;5598.651635;5299.393873;4969.848694;4580.632783;4251.539655;;;;;;4744.62;4491.01;4211.74;3881.89;3603;;;;
0077744871;14044.320468;13293.463757;12467.114529;11490.684369;10664.787192;;;;;;11901.97;11265.65;10565.35;9737.87;9037.96;;;;
0077744872;1067.68;195;195;195;195;195;;;195;;904.81;165.25;165.25;165.25;165.25;165.25;;;165.25
0077744873;1540.59;569;569;569;569;569;;;569;;1305.58;482.2;482.2;482.2;482.2;482.2;;;482.2
0077744874;1982.42;1250;1206.59;1192.12;1163.17;1105.29;;;769.94;;1680.02;1059.32;1022.53;1010.27;985.74;936.69;;;652.49
0077744876;547.72;510.3;489.89;469.48;449.06;;;;;;464.17;432.46;415.16;397.86;380.56;;;;
0077744879;4371.54;4137.76;4013.63;3930.87;3848.12;3723.98;;;2337.72;;3704.69;3506.58;3401.38;3331.25;3261.12;3155.92;;;1981.12
0077744882;7421.7;7162.2;6850.8;6591.3;6279.9;;;;;;6289.58;6069.66;5805.76;5585.85;5321.95;;;;
0077744883;13370.5;12655.5;12275.84;12022.73;11769.62;11389.95;;;7150;;11330.93;10725;10403.25;10188.75;9974.25;9652.5;;;6059.32
0077744884;17419.05;16487.55;15992.92;15663.17;15333.42;14838.8;;;9315.01;;14761.91;13972.5;13553.32;13273.87;12994.42;12575.25;;;7894.08
0077744885;6395.61;4290;4270.5;4264;4251;4225;3999;;4095;061015;5420.01;3635.59;3619.07;3613.56;3602.54;3580.51;3388.98;;3470.34
0077744886;6171;5841;5478;5049;4686;;;;;;5229.66;4950;4642.37;4278.81;3971.19;;;;
0077744887;7577.24;7172.04;6726.32;6199.56;5753.84;;;;;;6421.39;6078;5700.27;5253.86;4876.14;;;;
0077744888;13728;13248;12672;12192;11616;;;;;;11633.9;11227.12;10738.98;10332.2;9844.07;;;;
